Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-10-17 00:27:28, 1d2d693d-04a8-4f3a-b595-0d46b95cdd97, /api/v1/pets, GET, GOLD, 306ms, CPU Load: 50.00%, Memory Load: 3.582752GB
2024-10-17 00:27:38, 06ef67d0-0cbf-41d0-b5db-ceebb1953abb, /api/v1/pets/types, GET, GOLD, 533ms, CPU Load: 50.00%, Memory Load: 3.588875GB
2024-10-17 00:27:33, 3c572fec-dbe7-446b-8e38-b5b72af6e307, /api/v1/pets, GET, GOLD, 147ms, CPU Load: 45.00%, Memory Load: 3.588634GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-10-17 00:27:48, f6ad31b0-b658-472c-a60e-e03666d50999, /api/v1/clinics, GET, null, 460ms, CPU Load: 40.00%, Memory Load: 3.594162GB
2024-10-17 00:27:48, 5c756ab7-8bc8-4e68-ab25-4391170deb53, /api/v1/auth/signup, POST, null, 364ms, CPU Load: 40.00%, Memory Load: 3.594162GB
2024-10-17 00:27:48, 2ba93a98-f951-4070-8bd7-3a2249078b8f, /api/v1/auth/signin, POST, null, 129ms, CPU Load: 40.00%, Memory Load: 3.594162GB
2024-10-17 00:27:53, baea3591-e1e2-4cbd-8fbc-f5f4c44c8e63, /api/v1/visits, GET, GOLD, 500ms, CPU Load: 0.00%, Memory Load: 3.594162GB
2024-10-17 00:27:43, 66ff3f99-25ad-4c1a-bbd6-80c93d032bb7, /api/v1/pets, GET, GOLD, 615ms, CPU Load: 0.00%, Memory Load: 3.590557GB
2024-10-17 00:28:03, f3f1b260-32b8-4794-8b8d-aa399d8170ae, /api/v1/pets, GET, GOLD, 314ms, CPU Load: 50.00%, Memory Load: 3.601852GB
2024-10-17 00:27:43, c6f01804-6dfe-44d4-a310-59cf911437f6, /api/v1/visits, GET, GOLD, 339ms, CPU Load: 0.00%, Memory Load: 3.590557GB
2024-10-17 00:28:08, 0daef2ee-a97c-4e56-9609-caae6388d83e, /api/v1/pets/types, GET, GOLD, 485ms, CPU Load: 50.00%, Memory Load: 3.601852GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-10-17 00:28:18, 289ba66a-87ac-4ca1-8a61-abc0bbecdf35, /api/v1/clinics, GET, null, 466ms, CPU Load: 35.71%, Memory Load: 3.601852GB
2024-10-17 00:28:23, f813a98b-e1b4-4ec2-8d5a-d97b9c5e15fd, /api/v1/visits, GET, GOLD, 286ms, CPU Load: 2.56%, Memory Load: 3.601791GB
2024-10-17 00:28:13, 37d19111-7db2-4aca-89c8-831e841c78ad, /api/v1/pets, GET, GOLD, 602ms, CPU Load: 34.62%, Memory Load: 3.601852GB
2024-10-17 00:28:13, 3370301d-6953-42a3-bf60-7086b014e4c1, /api/v1/visits, GET, GOLD, 197ms, CPU Load: 34.62%, Memory Load: 3.601852GB
2024-10-17 00:28:18, a2bd1a46-f90e-4b4b-aacc-1939a2db5f0a, /api/v1/auth/signup, POST, null, 399ms, CPU Load: 35.71%, Memory Load: 3.601852GB
2024-10-17 00:28:18, 50cb21a2-4215-40e1-a988-aedd53b7c21a, /api/v1/auth/signin, POST, null, 147ms, CPU Load: 35.71%, Memory Load: 3.601852GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-10-17 00:29:08, 3074271b-5532-481a-9b76-63ad25252f28, /api/v1/pets/types, GET, PLATINUM, 140ms, CPU Load: 42.86%, Memory Load: 3.600239GB
2024-10-17 00:28:48, c121911f-e8ff-45c8-8473-fdf15344da2f, /api/v1/auth/signup, POST, null, 62ms, CPU Load: 85.71%, Memory Load: 3.591248GB
2024-10-17 00:28:53, c3ed69aa-2be4-447a-a91d-3f24282f3f9d, /api/v1/pets, GET, PLATINUM, 372ms, CPU Load: 40.00%, Memory Load: 3.592449GB
2024-10-17 00:28:48, 53de54dc-fb56-4fde-abcf-8f3d698f3f13, /api/v1/clinics, GET, null, 109ms, CPU Load: 85.71%, Memory Load: 3.591248GB
2024-10-17 00:28:48, df943b3e-2158-4263-9d3e-c6b708fbcde8, /api/v1/pets, GET, PLATINUM, 464ms, CPU Load: 85.71%, Memory Load: 3.591248GB
2024-10-17 00:28:43, a651c8df-5ed5-49d1-bcbf-e492bc91a49b, /api/v1/auth/signup, POST, null, 325ms, CPU Load: 50.00%, Memory Load: 3.607449GB
2024-10-17 00:28:58, 7f51ef38-1f69-42d1-83cb-bd2e2b174add, /api/v1/visits, GET, PLATINUM, 381ms, CPU Load: 0.00%, Memory Load: 3.592247GB
2024-10-17 00:28:43, 4e9464ea-5597-4ec3-9169-0a91bdc60ccb, /api/v1/auth/signin, POST, null, 109ms, CPU Load: 50.00%, Memory Load: 3.607449GB
2024-10-17 00:28:48, b572046a-85d1-4e0d-a417-e2a7bfb283f9, /api/v1/visits, GET, PLATINUM, 180ms, CPU Load: 85.71%, Memory Load: 3.591248GB
2024-10-17 00:29:03, 59eacd33-0106-48e9-b46e-ee349056783a, /api/v1/pets, POST, PLATINUM, 663ms, CPU Load: 56.52%, Memory Load: 3.592548GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-10-17 00:29:38, 536a1691-44f9-4997-8c15-ce8b3da68deb, /api/v1/pets/types, GET, PLATINUM, 204ms, CPU Load: 9.38%, Memory Load: 3.601139GB
2024-10-17 00:29:23, fb9046e5-1eff-4448-8b5b-11f596b1976b, /api/v1/pets, GET, PLATINUM, 146ms, CPU Load: 47.62%, Memory Load: 3.600899GB
2024-10-17 00:29:18, 8c12619e-11a4-4b4b-bae5-2af6185e7c7c, /api/v1/auth/signup, POST, null, 71ms, CPU Load: 52.38%, Memory Load: 3.600899GB
2024-10-17 00:29:13, 7e49f675-a497-4757-9ea9-03b1ccf9fd70, /api/v1/auth/signin, POST, null, 756ms, CPU Load: 55.00%, Memory Load: 3.600899GB
2024-10-17 00:29:18, e4d8c633-d426-45a2-b923-ad18db90a19f, /api/v1/clinics, GET, null, 120ms, CPU Load: 52.38%, Memory Load: 3.600899GB
2024-10-17 00:29:33, 8f7635bc-6230-4653-8c51-1f7534d22ea1, /api/v1/pets, POST, PLATINUM, 550ms, CPU Load: 11.11%, Memory Load: 3.600960GB
2024-10-17 00:29:23, c4a992bf-b7d9-437c-aed1-bee3ca98764c, /api/v1/pets/76, DELETE, PLATINUM, 642ms, CPU Load: 47.62%, Memory Load: 3.600899GB
2024-10-17 00:29:13, 21d70c45-970d-4b56-abfd-b9744e2594c9, /api/v1/pets, GET, PLATINUM, 153ms, CPU Load: 55.00%, Memory Load: 3.600899GB
2024-10-17 00:29:28, f2a984d1-15b0-4e75-9bd7-297d1794c801, /api/v1/visits, GET, PLATINUM, 496ms, CPU Load: 23.33%, Memory Load: 3.600960GB
Timestamp, Request ID, URI, Method, Pricing, Elapsed Time, CPU Load, Memory Load
2024-10-17 00:30:03, 85f68d4d-afdc-4e2b-a5c4-eab35b36e28d, /api/v1/pets/23/visits, POST, PLATINUM, 42ms, CPU Load: 88.57%, Memory Load: 3.584030GB
2024-10-17 00:30:03, 282964fc-15f7-40e4-812d-ea67fff97ca2, /api/v1/pets/16/visits, POST, PLATINUM, 44ms, CPU Load: 88.57%, Memory Load: 3.584030GB
